date,y,y_pred
2016-09-01,23921319.0,27083231.784194417
2016-09-02,20483687.0,24894383.74876728
2016-09-03,23209108.0,27769438.366705406
2016-09-04,23358851.0,28327386.0701731
2016-09-05,25413346.0,31773994.53648842
2016-09-06,25316719.0,30143846.738426127
2016-09-07,23732424.0,29526980.905808598
2016-09-08,22865639.0,28428545.99338333
2016-09-09,20656297.0,26223142.61103175
2016-09-10,23107139.0,29029530.976636793
2016-09-11,23513245.0,29439738.442814484
2016-09-12,21014243.0,32637920.09736565
2016-09-13,23982481.0,30768028.98292984
2016-09-14,27212560.0,29865705.35544006
2016-09-15,27849368.0,28632014.277680248
2016-09-16,21345891.0,26297137.796663653
2016-09-17,24481897.0,28836708.175341256
2016-09-18,24313704.0,29035350.536694616
2016-09-19,25739264.0,31955811.340727188
2016-09-20,21001026.0,29946433.466280952
2016-09-21,23213221.0,28897958.52336891
2016-09-22,22713915.0,27549357.67536514
2016-09-23,20393952.0,25154544.35642368
2016-09-24,22912669.0,27539554.27692283
2016-09-25,23692660.0,27674292.55622505
2016-09-26,24589349.0,30492185.41712502
2016-09-27,25084675.0,28537721.47955721
2016-09-28,23969560.0,27548426.792096216
2016-09-29,22727370.0,26293039.4619671
2016-09-30,20860098.0,24041477.501122165
2016-10-01,23993983.0,26463077.98088044
2016-10-02,23757096.0,26706733.436776917
2016-10-03,25940540.0,29571219.568779286
2016-10-04,26262163.0,27792920.2140449
2016-10-05,31977965.0,26953055.06110707
2016-10-06,33316716.0,25848239.541097816
2016-10-07,20726883.0,23763710.910507463
2016-10-08,22921602.0,26212592.617140885
2016-10-09,23808302.0,26524351.355338138
2016-10-10,24774853.0,29365700.792352784
2016-10-11,19565788.0,27668383.044982027
2016-10-12,17597501.0,26861499.557264596
2016-10-13,21292900.0,25774289.76513363
2016-10-14,21154729.0,23712437.68266802
2016-10-15,24149754.0,26038178.38908653
2016-10-16,24483085.0,26266893.15812752
2016-10-17,26859229.0,28938412.823927827
2016-10-18,25113205.0,27184690.87747776
2016-10-19,23549211.0,26287088.924725506
2016-10-20,21991278.0,25111245.992328417
2016-10-21,20156016.0,22986361.328650966
2016-10-22,23320751.0,25126065.116817117
2016-10-23,23519671.0,25233101.829240456
2016-10-24,25284791.0,27721012.156030845
2016-10-25,24110463.0,25921705.21858041
2016-10-26,23337188.0,24967733.586934444
2016-10-27,22162571.0,23759313.75772954
2016-10-28,19759240.0,21646668.56731052
2016-10-29,22475042.0,23691765.055884324
2016-10-30,22848380.0,23781204.629008725
2016-10-31,25113189.0,26198413.518848334
2016-11-01,23936047.0,24471250.95168778
2016-11-02,23630686.0,23579412.80123465
2016-11-03,22573154.0,22453739.972480766
2016-11-04,20768844.0,20461750.422937397
2016-11-05,22884296.0,22510363.36427145
2016-11-06,23223392.0,22667100.98096187
2016-11-07,24918968.0,25082874.662008435
2016-11-08,24497888.0,23479696.407604806
2016-11-09,24871040.0,22683256.712001458
2016-11-10,22447146.0,21654543.756790772
2016-11-11,20683520.0,19778565.012566693
2016-11-12,23385870.0,21808035.327780087
2016-11-13,24276230.0,21992846.557256375
2016-11-14,25469178.0,24353386.610190738
2016-11-15,24134581.0,22808274.314682264
2016-11-16,23933677.0,22032017.899696615
2016-11-17,22231343.0,21018840.88978943
2016-11-18,20184497.0,19174482.349595975
2016-11-19,22684302.0,21238001.003500532
2016-11-20,20292298.0,21510639.11427748
2016-11-21,24333039.0,23926687.38819055
2016-11-22,23862500.0,22491046.4846776
2016-11-23,22610419.0,21803214.235628735
2016-11-24,21031145.0,20868691.744366992
2016-11-25,19955670.0,19083701.770375412
2016-11-26,22781245.0,21122728.53826246
2016-11-27,22134747.0,21356426.84561334
2016-11-28,21291249.0,23769404.97928861
2016-11-29,22683408.0,22295083.263381217
2016-11-30,20201002.0,21590687.682768736
2016-12-01,21082749.0,20650620.28843543
2016-12-02,19471807.0,18864382.89653315
2016-12-03,22623536.0,20963280.576691892
2016-12-04,22578871.0,21249269.538555495
2016-12-05,25102483.0,23754363.03812024
2016-12-06,23600866.0,22337435.409293897
2016-12-07,22836659.0,21710324.67252955
2016-12-08,21812989.0,20853271.657775756
2016-12-09,19445052.0,19146151.80533249
2016-12-10,22768869.0,21374440.091425136
2016-12-11,22845644.0,21769087.17639841
2016-12-12,24676646.0,24407626.52860222
2016-12-13,23574879.0,23072988.29402203
2016-12-14,22574417.0,22530759.201997574
2016-12-15,20760754.0,21746721.026153065
2016-12-16,19573489.0,20091402.34143153
2016-12-17,18479620.0,22405297.513014395
2016-12-18,22342618.0,22849744.670131534
2016-12-19,24986066.0,25549689.342014648
2016-12-20,24944477.0,24214446.585528888
2016-12-21,26193681.0,23666041.68870171
2016-12-22,24104069.0,22858759.00596087
2016-12-23,22431307.0,21156915.119849127
2016-12-24,24947083.0,23459226.962348733
2016-12-25,25758858.0,23860583.74079832
2016-12-26,28254588.0,26536359.825865965
2016-12-27,26838603.0,25125022.050931733
2016-12-28,26952097.0,24507455.750534028
2016-12-29,25992820.0,23628439.355891984
2016-12-30,24261468.0,21847568.09299108
2016-12-31,26072433.0,24122716.583704323
2017-01-01,26910229.0,24482668.24869923
2017-01-02,29206169.0,27152960.534204572
2017-01-03,26996382.0,25700340.790299412
2017-01-04,26303843.0,25063101.473568484
2017-01-05,24828560.0,24174524.190836653
2017-01-06,22312443.0,22387016.26254235
2017-01-07,26630559.0,24714746.93541949
2017-01-08,27092943.0,25117227.790632486
2017-01-09,28172154.0,27866795.331718437
2017-01-10,24253727.0,26455028.64747477
2017-01-11,27376690.0,25874211.550677385
2017-01-12,24362881.0,25042864.59717674
2017-01-13,23355363.0,23303209.912247133
2017-01-14,26642822.0,25723089.44799233
2017-01-15,28187692.0,26190594.20334468
2017-01-16,29552703.0,29023267.982966647
2017-01-17,29389342.0,27636553.69078573
2017-01-18,26962717.0,27076429.822815035
2017-01-19,25646004.0,26247056.575225417
2017-01-20,23305291.0,24481572.521369733
2017-01-21,27527714.0,26903275.457024023
2017-01-22,29519109.0,27331258.140432768
2017-01-23,29691865.0,30131269.037553318
2017-01-24,28879883.0,28646102.823026244
2017-01-25,28351719.0,27979308.89060642
2017-01-26,26763634.0,27024834.23216085
2017-01-27,23722928.0,25111023.121417455
2017-01-28,27706392.0,27420924.055961292
2017-01-29,29565663.0,27708792.065280717
2017-01-30,31307572.0,30251451.128053408
2017-01-31,29415839.0,28479241.033205062
2017-02-01,27778363.0,27544591.870227728
2017-02-02,24781556.0,26342556.13702359
2017-02-03,24561592.0,24217635.590386562
2017-02-04,26624330.0,26281591.896793846
2017-02-05,27548977.0,26368143.169617124
2017-02-06,28934801.0,28809800.036184147
2017-02-07,25827878.0,27056324.39130921
2017-02-08,24061128.0,26149686.846739583
2017-02-09,24186872.0,25009279.079531293
2017-02-10,21838830.0,22993562.6347225
2017-02-11,26538879.0,25100582.3448462
2017-02-12,26511877.0,25297343.194985554
2017-02-13,27006717.0,27817870.48803748
2017-02-14,25049667.0,26253552.19853375
2017-02-15,26803935.0,25530627.157513473
2017-02-16,23925634.0,24587863.845352966
2017-02-17,21363408.0,22793184.469935432
2017-02-18,24267365.0,25027022.890750438
2017-02-19,25474980.0,25386507.59678666
2017-02-20,28176663.0,28004851.883598
2017-02-21,25033651.0,26613662.49288612
2017-02-22,24645120.0,26023015.300169032
2017-02-23,23781332.0,25191629.463038422
2017-02-24,21453413.0,23498466.70446424
2017-02-25,25927925.0,25708904.415938824
2017-02-26,26361732.0,26053666.757394806
2017-02-27,28197325.0,28569459.63033976
2017-02-28,25241091.0,27133135.414478432
2017-03-01,24758275.0,26444223.996960312
2017-03-02,20904765.0,25487451.80642041
2017-03-03,21333235.0,23659151.74435839
2017-03-04,25127956.0,25616077.479999814
2017-03-05,25790874.0,25728904.210718334
2017-03-06,27354810.0,27943930.607190304
2017-03-07,26293985.0,26288927.576816265
2017-03-08,25620987.0,25357963.290090125
2017-03-09,24654158.0,24166121.16176813
2017-03-10,21006338.0,22130594.1493084
2017-03-11,25288135.0,23802037.3124745
2017-03-12,27362030.0,23692561.695005525
2017-03-13,26984088.0,25658455.36934185
2017-03-14,23862571.0,23877698.47964083
2017-03-15,23384675.0,22837095.235997193
2017-03-16,22513621.0,21579234.241358265
2017-03-17,21790350.0,19538339.817018103
2017-03-18,24750874.0,21154262.74012039
2017-03-19,22740466.0,21075091.619489465
2017-03-20,20599968.0,23061038.37655989
2017-03-21,19935497.0,21433781.77003792
2017-03-22,19074031.0,20566080.844994396
2017-03-23,16138707.0,19521159.447341528
2017-03-24,16382152.0,17743498.63736855
2017-03-25,19006707.0,19555646.69228231
2017-03-26,18787805.0,19735620.991039783
2017-03-27,20159001.0,21942118.016680073
2017-03-28,21408938.0,20635828.043043353
2017-03-29,22119515.0,20071651.35006527
2017-03-30,17876413.0,19330603.528392803
2017-03-31,16900371.0,17865618.254809044
2017-04-01,16719302.0,19881216.678838905
2017-04-02,15534209.0,20285709.798586316
2017-04-03,22345096.0,22637712.717065863
2017-04-04,22447935.0,21539380.731709063
2017-04-05,22525875.0,21131150.666463584
2017-04-06,20932879.0,20516063.823381886
2017-04-07,18019491.0,19160453.60026006
2017-04-08,22741634.0,21156330.10985627
2017-04-09,22433187.0,21548224.52314366
2017-04-10,23319313.0,23800839.332052458
2017-04-11,18144912.0,22664032.769032218
2017-04-12,20314188.0,22169912.363360476
2017-04-13,20544406.0,21447987.37152215
2017-04-14,17481897.0,19985027.628646765
2017-04-15,19824247.0,21764745.49794121
2017-04-16,20272378.0,21972688.246888034
2017-04-17,22862649.0,23982191.449320823
2017-04-18,21355423.0,22694992.653082307
2017-04-19,20608404.0,22035239.94626991
2017-04-20,19224693.0,21162673.646896094
2017-04-21,16972266.0,19581287.00122197
2017-04-22,20048321.0,21164001.601833727
2017-04-23,21186143.0,21236843.35029035
2017-04-24,23388087.0,23078091.770757433
2017-04-25,18292995.0,21738472.302884817
2017-04-26,21127222.0,21029358.46833626
2017-04-27,19990005.0,20134806.87856763
2017-04-28,17239238.0,18572696.19524767
2017-04-29,20618374.0,20100219.813619338
2017-04-30,21661729.0,20178988.88236917
2017-05-01,24297771.0,21987528.329815656
2017-05-02,23493093.0,20721190.321950402
2017-05-03,21846980.0,20074680.06933788
2017-05-04,20770087.0,19253057.86574404
2017-05-05,18081419.0,17785450.39172808
2017-05-06,21412162.0,19311432.428352952
2017-05-07,20950702.0,19427104.39544144
2017-05-08,23829580.0,21210957.01294141
2017-05-09,23404065.0,20003501.858938966
2017-05-10,21517567.0,19384091.11011907
2017-05-11,19220809.0,18580832.38947558
2017-05-12,16622264.0,17136795.54531953
2017-05-13,20778919.0,18577186.433277622
2017-05-14,21440887.0,18636285.06986835
2017-05-15,23242305.0,20296551.741939835
2017-05-16,21982082.0,19047838.241067927
2017-05-17,21252222.0,18358360.191233493
2017-05-18,20077400.0,17483382.884171046
2017-05-19,17078974.0,15983785.683923678
2017-05-20,20831597.0,17273898.30819129
2017-05-21,21731363.0,17229182.352117248
2017-05-22,24482483.0,18738477.577362422
2017-05-23,23147377.0,17442711.684916873
2017-05-24,17383346.0,16699964.78144659
2017-05-25,15607191.0,15792889.331534885
2017-05-26,13728931.0,14299620.055224428
2017-05-27,15290684.0,15522285.713747974
2017-05-28,16532208.0,15475471.771788375
2017-05-29,18619035.0,16951668.262939468
2017-05-30,17156822.0,15739561.264631804
2017-05-31,17027845.0,15083291.903085759
2017-06-01,15807637.0,14288728.934544256
2017-06-02,13363377.0,12946855.137931313
2017-06-03,15912318.0,14243094.08501641
2017-06-04,13884104.0,14326697.619334064
2017-06-05,15064184.0,15889538.754298594
2017-06-06,17405705.0,14864123.658490438
2017-06-07,17100207.0,14377175.059441023
2017-06-08,16989800.0,13754874.322314251
2017-06-09,15157273.0,12598824.547824377
2017-06-10,16524724.0,13976272.70068944
2017-06-11,16618414.0,14170479.848461214
2017-06-12,18601468.0,15772892.673708363
2017-06-13,16514234.0,14860883.97955518
2017-06-14,16230352.0,14445642.48067324
2017-06-15,15767944.0,13876340.67079357
2017-06-16,13960647.0,12768606.311894622
2017-06-17,15706489.0,14075548.830075808
2017-06-18,15473494.0,14219000.959468706
2017-06-19,18062614.0,15694940.375540435
2017-06-20,16920085.0,14730816.737720096
2017-06-21,16865219.0,14227596.459053336
2017-06-22,14986369.0,13562699.892218513
2017-06-23,13067236.0,12370824.21399946
2017-06-24,16013834.0,13551806.12443712
2017-06-25,15219654.0,13614736.850603545
2017-06-26,12651537.0,14979906.565784672
2017-06-27,12313821.0,13982910.725552822
2017-06-28,14739607.0,13445585.225316904
2017-06-29,14402533.0,12765257.126926487
2017-06-30,13177389.0,11583385.870269323
2017-07-01,16110996.0,12721436.221238926
2017-07-02,15837731.0,12786098.030709922
2017-07-03,17448129.0,14173686.693204612
2017-07-04,16703223.0,13262761.883741396
2017-07-05,15594013.0,12844935.174770618
2017-07-06,15279600.0,12324489.763004329
2017-07-07,13391411.0,11346129.416399058
2017-07-08,16195775.0,12697825.543737864
2017-07-09,16262500.0,13021501.85447939
2017-07-10,17527465.0,14682707.526090838
2017-07-11,16793166.0,14096098.929140361
2017-07-12,15935094.0,14016296.78924446
2017-07-13,15891748.0,13848052.341506947
2017-07-14,13397382.0,13233277.061512453
2017-07-15,16321343.0,14921027.884879911
2017-07-16,16244548.0,15583807.339707343
2017-07-17,18176502.0,17552642.428976092
2017-07-18,16374822.0,17275541.115980793
2017-07-19,16384620.0,17468486.441863727
2017-07-20,13372609.0,17536209.657489542
2017-07-21,12974288.0,17118532.62622297
2017-07-22,16039885.0,18927493.366649102
2017-07-23,15875504.0,19669233.84307031
2017-07-24,17381284.0,21644427.276190646
2017-07-25,16928138.0,21339623.922067024
2017-07-26,16194476.0,21438270.534210414
2017-07-27,14745222.0,21351955.443718962
2017-07-28,12638290.0,20725908.531238653
2017-07-29,15785487.0,22243095.79090698
2017-07-30,15755279.0,22651511.579060555
2017-07-31,18461040.0,24229763.869065993
2017-08-01,16001119.0,23511116.35943477
2017-08-02,15623474.0,23154342.702375513
2017-08-03,14767419.0,22585260.14087524
2017-08-04,12635749.0,21461215.452578075
2017-08-05,13162489.0,22441993.02560823
2017-08-06,15730755.0,22322376.01078483
2017-08-07,17836874.0,23362777.26131167
2017-08-08,16665088.0,22145891.533647586
2017-08-09,17163819.0,21307326.31508955
2017-08-10,17049510.0,20287395.233088203
2017-08-11,14817686.0,18754591.12030767
2017-08-12,17130052.0,19343338.46370155
2017-08-13,15667592.0,18891883.05065594
2017-08-14,17334419.0,19638055.198539123
2017-08-15,16701570.0,18208643.273812693
2017-08-16,17605102.0,17209933.958402093
2017-08-17,16569872.0,16089916.351574054
2017-08-18,13577329.0,14520907.193330612
2017-08-19,14617060.0,15104322.55553394
2017-08-20,14585701.0,14714076.191397011
2017-08-21,18246667.0,15557656.029008249
2017-08-22,17242315.0,14298396.207631385
2017-08-23,16780650.0,13506095.822664084
2017-08-24,15458463.0,12629790.485994797
2017-08-25,13798638.0,11339670.460073488
2017-08-26,15917886.0,12198993.058971178
2017-08-27,15886130.0,12113089.163011681
2017-08-28,17746856.0,13255828.324122135
2017-08-29,17343234.0,12324839.106398476
2017-08-30,15096508.0,11852229.778655706
2017-08-31,14112875.0,11287924.426396845
2017-09-01,12075689.0,10300845.346016714
2017-09-02,14272464.0,11417913.055593463
2017-09-03,15617125.0,11578585.335651832
2017-09-04,16640533.0,13035523.939632325
2017-09-05,17187034.0,12404017.748564867
2017-09-06,16432162.0,12193873.873187304
2017-09-07,15123362.0,11853353.657720705
2017-09-08,13822285.0,11038522.666264635
2017-09-09,12442248.0,12361261.32574052
2017-09-10,15466156.0,12673399.606136318
2017-09-11,17940547.0,14213477.128390752
2017-09-12,16674266.0,13543258.261763304
2017-09-13,16070907.0,13291177.830950962
2017-09-14,15277319.0,12883361.162770992
2017-09-15,13932277.0,11964061.854867341
2017-09-16,15967798.0,13265737.588072468
2017-09-17,15791613.0,13502827.5229908
2017-09-18,18934355.0,15017140.50329288
2017-09-19,17319107.0,14222817.469738903
2017-09-20,17670586.0,13867931.350149868
2017-09-21,16600645.0,13356732.142768461
2017-09-22,14004083.0,12321188.967647914
2017-09-23,15625651.0,13613168.14662013
2017-09-24,16261101.0,13807909.578100065
2017-09-25,19075666.0,15348116.490586104
2017-09-26,17262074.0,14497453.375463903
2017-09-27,16905457.0,14120400.166081011
2017-09-28,15986895.0,13595831.214446697
2017-09-29,13239837.0,12539775.864561355
2017-09-30,11396839.0,13919814.941338625
2017-10-01,10785510.0,14168370.658804024
2017-10-02,16748098.0,15825607.499943255
2017-10-03,16540417.0,15001567.068570638
2017-10-04,16361189.0,14674366.874452377
2017-10-05,15259751.0,14195189.903002895
2017-10-06,12390620.0,13162324.704804715
2017-10-07,15141676.0,14657823.998255689
2017-10-08,15368372.0,14970633.489259787
2017-10-09,18389949.0,16738310.463902252
2017-10-10,17209956.0,15917783.470171226
2017-10-11,16827360.0,15601865.631320015
2017-10-12,17127581.0,15115607.973575084
2017-10-13,16054918.0,14041557.172283348
2017-10-14,18143612.0,15578601.559897171
2017-10-15,17601420.0,15874853.846867185
2017-10-16,19051179.0,17668094.951683603
2017-10-17,18076299.0,16765061.607093602
2017-10-18,16116126.0,16376176.004492112
2017-10-19,15212926.0,15803166.533002524
2017-10-20,14069783.0,14615451.734746816
2017-10-21,15536712.0,16131090.030076353
2017-10-22,15502123.0,16359342.99551867
2017-10-23,18229171.0,18139783.660218067
2017-10-24,17388326.0,17130065.646223065
2017-10-25,17130474.0,16658838.46565388
2017-10-26,15546022.0,16004621.522500984
2017-10-27,14848299.0,14723316.939319922
2017-10-28,16140268.0,16251282.21315478
2017-10-29,15952406.0,16457609.025713563
2017-10-30,18830440.0,18281945.453472216
2017-10-31,17443498.0,17230808.814917263
2017-11-01,18817331.0,16748759.37489562
2017-11-02,18126781.0,16088608.47363065
2017-11-03,15961482.0,14790146.481855249
2017-11-04,17334672.0,16405427.161507946
2017-11-05,17257904.0,16660850.359156186
2017-11-06,18981026.0,18593783.14744132
2017-11-07,18686110.0,17557495.277158722
2017-11-08,18249928.0,17110661.493015353
2017-11-09,15195794.0,16478963.021954313
2017-11-10,15669585.0,15185077.005980967
2017-11-11,17290357.0,16896204.55152804
2017-11-12,17175778.0,17195973.917834584
2017-11-13,20036918.0,19219861.328756798
2017-11-14,17594473.0,18168733.917793866
2017-11-15,17662230.0,17614993.131955452
2017-11-16,15690748.0,16868858.300059196
2017-11-17,14043780.0,15449581.012604207
2017-11-18,15741638.0,17067530.095473967
2017-11-19,13169310.0,17242834.539991237
2017-11-20,18845217.0,19126974.374758314
2017-11-21,18387732.0,17935636.610132527
2017-11-22,17527049.0,17343622.46911191
2017-11-23,15903177.0,16558939.492704872
2017-11-24,15021027.0,15107146.077144561
2017-11-25,15880240.0,16667210.556880351
2017-11-26,16288954.0,16801499.49044455
2017-11-27,17417027.0,18634910.559939113
2017-11-28,17382749.0,17427972.406071175
2017-11-29,17593101.0,16823732.53468088
2017-11-30,16107897.0,16038479.22732372
2017-12-01,13938093.0,14602883.424170969
2017-12-02,16027794.0,16162950.168735245
2017-12-03,16328966.0,16321406.70826633
2017-12-04,18969802.0,18174442.02487937
2017-12-05,17900886.0,17025123.111982267
2017-12-06,15189526.0,16482341.610921642
2017-12-07,16102694.0,15768246.477002762
2017-12-08,14647425.0,14416264.366677064
2017-12-09,15456888.0,16037222.131583186
2017-12-10,15861379.0,16272208.365408096
2017-12-11,18125562.0,18186985.735571884
2017-12-12,16690118.0,17125780.254680756
2017-12-13,16209541.0,16662331.756201746
2017-12-14,15427882.0,16024069.531928375
2017-12-15,14594588.0,14747029.524617588
2017-12-16,15555167.0,16407151.69369076
2017-12-17,16417440.0,16684604.263070097
2017-12-18,18258367.0,18615843.927106723
2017-12-19,17694595.0,17587739.85964939
2017-12-20,17108613.0,17140677.723988555
2017-12-21,15702194.0,16509417.604902245
2017-12-22,13956715.0,15234838.970114313
2017-12-23,16113612.0,16860337.79489626
2017-12-24,16066183.0,17107534.802730903
2017-12-25,16985700.0,18985903.839910056
2017-12-26,16767156.0,17927152.550050206
2017-12-27,16687754.0,17440306.058236033
2017-12-28,16365859.0,16769179.99346836
2017-12-29,14409944.0,15460894.899778439
2017-12-30,16459427.0,17027325.62860268
2017-12-31,16692166.0,17232158.5028494
2018-01-01,18300927.0,19058066.404671352
2018-01-02,17109822.0,17981339.02587149
2018-01-03,16871051.0,17478953.78901576
2018-01-04,15896656.0,16802685.98568716
2018-01-05,14577101.0,15504428.464846907
2018-01-06,16562727.0,17062741.810744576
2018-01-07,17018516.0,17281320.1092091
2018-01-08,18370204.0,19113781.690155562
2018-01-09,17926423.0,18078624.94928091
2018-01-10,17483936.0,17618367.106364086
2018-01-11,16155207.0,16990374.051765513
2018-01-12,15617955.0,15749067.203608772
2018-01-13,16961796.0,17337652.97408153
2018-01-14,17656862.0,17598069.65513275
2018-01-15,20746512.0,19453457.924420852
2018-01-16,19087842.0,18463495.768466875
2018-01-17,18302759.0,18035646.182341903
2018-01-18,17881071.0,17432733.93929297
2018-01-19,15335626.0,16212051.91153243
2018-01-20,17610743.0,17782266.63729629
2018-01-21,17516978.0,18024827.583034687
2018-01-22,20986940.0,19834083.53712437
2018-01-23,19758804.0,18812948.534273855
2018-01-24,18558042.0,18336197.54104874
2018-01-25,17437180.0,17674718.128446992
2018-01-26,16734895.0,16391435.330785826
2018-01-27,18313379.0,17862365.635839127
2018-01-28,16408695.0,18012199.87672975
2018-01-29,19065518.0,19708944.580825243
2018-01-30,18540541.0,18601914.427607447
2018-01-31,18644152.0,18034960.294526134
2018-02-01,17994050.0,17289010.869395632
2018-02-02,16242250.0,15934213.863349684
2018-02-03,18246290.0,17315404.403943956
2018-02-04,18599986.0,17400545.677860454
2018-02-05,19456337.0,19030315.136634365
2018-02-06,19144278.0,17900625.389496785
2018-02-07,18616014.0,17322316.236583956
2018-02-08,17739546.0,16584663.8559889
2018-02-09,16713706.0,15262709.696194418
2018-02-10,17012080.0,16666523.211921625
2018-02-11,14983057.0,16805193.916877784
2018-02-12,19381082.0,18488731.084967986
2018-02-13,17909844.0,17456135.66225804
2018-02-14,17641209.0,16981658.025212362
2018-02-15,16361529.0,16359380.423986701
2018-02-16,15602932.0,15165840.057027284
2018-02-17,17085085.0,16673190.289666628
2018-02-18,17244841.0,16928842.74485841
2018-02-19,18984291.0,18709770.595514543
2018-02-20,16224657.0,17796210.259545002
2018-02-21,18041150.0,17424549.82293561
2018-02-22,17247210.0,16893033.746208128
2018-02-23,15273415.0,15779711.536811376
2018-02-24,17591659.0,17319510.11969544
2018-02-25,17233759.0,17599519.2759764
2018-02-26,20164096.0,19365672.428658407
2018-02-27,18259660.0,18442033.138092563
2018-02-28,17545892.0,18030251.404790822
2018-03-01,17462052.0,17436311.66650113
2018-03-02,15489987.0,16243714.012191761
2018-03-03,17542774.0,17654353.099315837
2018-03-04,16983484.0,17799333.67962435
2018-03-05,19987037.0,19397910.13273874
2018-03-06,18924188.0,18322236.888122093
2018-03-07,17927852.0,17743273.050512988
2018-03-08,17001196.0,16978458.881258614
2018-03-09,15640275.0,15620022.820339248
2018-03-10,17727170.0,16839571.402282164
2018-03-11,17073567.0,16814353.3181481
2018-03-12,20152181.0,18238392.569500968
2018-03-13,17796981.0,17032656.082007546
2018-03-14,17271064.0,16337379.763342565
2018-03-15,16407552.0,15480667.313243804
2018-03-16,15372374.0,14061937.93284381
2018-03-17,16342984.0,15220262.851506915
2018-03-18,16414599.0,15176133.373294717
2018-03-19,18388919.0,16594861.467081565
2018-03-20,14644930.0,15442254.754907679
2018-03-21,12833621.0,14823468.077421423
2018-03-22,13766026.0,14072639.719303219
2018-03-23,12879676.0,12791602.700046267
2018-03-24,13231633.0,14082095.17826288
2018-03-25,13159737.0,14203160.553291842
2018-03-26,16294810.0,15786940.767896548
2018-03-27,15275477.0,14839977.629145995
2018-03-28,14553884.0,14428699.171579275
2018-03-29,13251342.0,13890189.84424591
2018-03-30,13090177.0,12826246.470996048
2018-03-31,12826368.0,14299525.888044799
2018-04-01,11259873.0,14606620.95718325
2018-04-02,13051816.0,16346269.729010385
2018-04-03,15928867.0,15566284.919749444
2018-04-04,15682521.0,15295655.566170946
2018-04-05,14890824.0,14876410.945311453
2018-04-06,13634419.0,13912961.452208923
2018-04-07,18323874.0,15432105.954114199
2018-04-08,15843719.0,15771690.69980277
2018-04-09,18092376.0,17498210.41509146
2018-04-10,17170728.0,16708258.154905217
2018-04-11,16846581.0,16397619.908212047
2018-04-12,15423647.0,15917951.38196124
2018-04-13,13761863.0,14881065.178614484
2018-04-14,13340102.0,16279310.46305865
2018-04-15,16104613.0,16498610.475088283
2018-04-16,18203945.0,18079579.398602545
2018-04-17,16734997.0,17169238.720883034
2018-04-18,17254357.0,16729136.284109129
2018-04-19,16199341.0,16122679.246573515
2018-04-20,14327680.0,14969996.651141888
2018-04-21,15958476.0,16228367.731216602
2018-04-22,15569069.0,16332488.170243278
2018-04-23,18140833.0,17792807.586986538
2018-04-24,17528980.0,16807515.757372923
2018-04-25,17267992.0,16301545.142514935
2018-04-26,16108671.0,15647206.09386867
2018-04-27,14515163.0,14469719.283922128
2018-04-28,16136390.0,15687797.34091571
2018-04-29,15881115.0,15781251.562466202
2018-04-30,18923636.0,17226665.34417972
2018-05-01,16142923.0,16269765.719000868
2018-05-02,14018406.0,15795421.460992612
2018-05-03,15214994.0,15181685.907137789
2018-05-04,13764587.0,14056094.739134384
2018-05-05,16659415.0,15296483.701197466
2018-05-06,15368782.0,15426003.3292275
2018-05-07,17320092.0,16886178.69748538
2018-05-08,16481671.0,15969697.99410526
2018-05-09,14548231.0,15521418.36154049
2018-05-10,14225489.0,14925808.631090969
2018-05-11,12794687.0,13813985.183234954
2018-05-12,14867134.0,15024719.798178475
2018-05-13,14389345.0,15126799.230735853
2018-05-14,16355434.0,16529392.868121698
2018-05-15,15604482.0,15575167.144510496
2018-05-16,14917607.0,15072197.968764277
2018-05-17,13606648.0,14414705.414314011
2018-05-18,12523207.0,13240716.248357153
2018-05-19,14528074.0,14353150.519982586
2018-05-20,14363968.0,14369418.073264664
2018-05-21,17110999.0,15668993.071388377
2018-05-22,15559405.0,14646763.2428867
2018-05-23,15660867.0,14075770.805095488
2018-05-24,14200142.0,13361176.427515838
2018-05-25,12664629.0,12148503.191351827
2018-05-26,14090249.0,13204775.629572935
2018-05-27,14770893.0,13195346.784287242
2018-05-28,16343943.0,14468693.431803286
2018-05-29,15701938.0,13470033.945890574
2018-05-30,14709268.0,12934950.565940129
2018-05-31,13773614.0,12276653.073737528
2018-06-01,11910057.0,11144890.196457183
2018-06-02,13841210.0,12267240.180383602
2018-06-03,13662463.0,12353277.622578127
2018-06-04,13247904.0,13716705.524654008
2018-06-05,12203374.0,12849361.31231627
2018-06-06,12203540.0,12445839.779571692
2018-06-07,13134303.0,11924171.956250373
2018-06-08,12018707.0,10935512.013829315
2018-06-09,14327781.0,12165676.637764027
2018-06-10,13893716.0,12366735.017369168
2018-06-11,15813795.0,13816544.527147567
2018-06-12,14804254.0,13053192.878092663
2018-06-13,14391326.0,12730649.186753588
2018-06-14,13525499.0,12272863.842124745
2018-06-15,10556820.0,11334214.595865104
2018-06-16,10795390.0,12561256.447562816
2018-06-17,13387015.0,12751675.346681682
2018-06-18,15410546.0,14151148.330687312
2018-06-19,15754303.0,13348124.941128416
2018-06-20,14845272.0,12960603.67967654
2018-06-21,14276123.0,12422884.476569127
2018-06-22,12687223.0,11397278.217968274
2018-06-23,14998124.0,12495897.014190517
2018-06-24,14115452.0,12566365.368947728
2018-06-25,17262717.0,13826485.494111277
2018-06-26,14744412.0,12918418.666182583
2018-06-27,14538648.0,12427097.88785557
2018-06-28,13885417.0,11799969.390391458
